,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{659}$,-11.42026278456504,7.520166015535111,80.14913254956045,"[-11.42026278456504, 7.520166015535111]","[-11.42026278456504, 7.520166015535111, 80.14913254956045]"
$X_{660}$,5.297563971197043,15.959978407217775,78.82077961221188,"[5.297563971197043, 15.959978407217775]","[5.297563971197043, 15.959978407217775, 78.82077961221188]"
$X_{661}$,-11.535857715582125,9.858368483755491,138.07741480196282,"[-11.535857715582125, 9.858368483755491]","[-11.535857715582125, 9.858368483755491, 138.07741480196282]"
$X_{662}$,-4.600684846038341,-6.760365302191577,-63.677895659846264,"[-4.600684846038341, -6.760365302191577]","[-4.600684846038341, -6.760365302191577, -63.677895659846264]"
$X_{663}$,14.724151671585368,-13.147250591098567,-181.56492570049474,"[14.724151671585368, -13.147250591098567]","[14.724151671585368, -13.147250591098567, -181.56492570049474]"
$X_{664}$,1.979180344384723,-6.557814315385473,-85.14198713662,"[1.979180344384723, -6.557814315385473]","[1.979180344384723, -6.557814315385473, -85.14198713662]"
$X_{665}$,-6.889449615163073,-13.832463420039733,-111.9756622414463,"[-6.889449615163073, -13.832463420039733]","[-6.889449615163073, -13.832463420039733, -111.9756622414463]"
$X_{666}$,-7.464083821518672,9.78884091698221,167.45526529322336,"[-7.464083821518672, 9.78884091698221]","[-7.464083821518672, 9.78884091698221, 167.45526529322336]"
$X_{667}$,-18.320777090666112,5.604908442668773,120.50208140931971,"[-18.320777090666112, 5.604908442668773]","[-18.320777090666112, 5.604908442668773, 120.50208140931971]"
$X_{668}$,-7.0236661141792,10.602122809396594,177.72891694678623,"[-7.0236661141792, 10.602122809396594]","[-7.0236661141792, 10.602122809396594, 177.72891694678623]"
$X_{669}$,16.544768243869562,9.967399327472183,23.36727725103181,"[16.544768243869562, 9.967399327472183]","[16.544768243869562, 9.967399327472183, 23.36727725103181]"
$X_{670}$,-18.45999421377318,-18.822619247508715,-84.92445441931515,"[-18.45999421377318, -18.822619247508715]","[-18.45999421377318, -18.822619247508715, -84.92445441931515]"
$X_{671}$,10.071088026117096,6.514237458442693,14.39962209883801,"[10.071088026117096, 6.514237458442693]","[10.071088026117096, 6.514237458442693, 14.39962209883801]"
$X_{672}$,10.51852484421385,-7.966637164057527,-169.3568797249954,"[10.51852484421385, -7.966637164057527]","[10.51852484421385, -7.966637164057527, -169.3568797249954]"
$X_{673}$,-12.778838301419263,4.066308913741512,113.19318732685073,"[-12.778838301419263, 4.066308913741512]","[-12.778838301419263, 4.066308913741512, 113.19318732685073]"
$X_{674}$,9.028611266611641,6.265315030805041,33.28065745066767,"[9.028611266611641, 6.265315030805041]","[9.028611266611641, 6.265315030805041, 33.28065745066767]"
$X_{675}$,9.505629164164908,18.072865960625833,119.47344010392938,"[9.505629164164908, 18.072865960625833]","[9.505629164164908, 18.072865960625833, 119.47344010392938]"
$X_{676}$,12.701415762793602,-2.9156687283135163,-43.383313372023615,"[12.701415762793602, -2.9156687283135163]","[12.701415762793602, -2.9156687283135163, -43.383313372023615]"
$X_{677}$,-10.58477881134056,-4.787845853570619,40.85993397441559,"[-10.58477881134056, -4.787845853570619]","[-10.58477881134056, -4.787845853570619, 40.85993397441559]"
$X_{678}$,-13.806508922312496,-15.927289127771665,-47.28631500704385,"[-13.806508922312496, -15.927289127771665]","[-13.806508922312496, -15.927289127771665, -47.28631500704385]"
$X_{679}$,2.1676098292488497,4.356191547987372,61.508254280182314,"[2.1676098292488497, 4.356191547987372]","[2.1676098292488497, 4.356191547987372, 61.508254280182314]"
$X_{680}$,17.280779119216533,-11.749809661075634,-166.0677857662105,"[17.280779119216533, -11.749809661075634]","[17.280779119216533, -11.749809661075634, -166.0677857662105]"
$X_{681}$,-18.54438241560924,16.125553585053865,246.91314369204977,"[-18.54438241560924, 16.125553585053865]","[-18.54438241560924, 16.125553585053865, 246.91314369204977]"
$X_{682}$,-9.199003292830547,-2.966981052197948,-7.2486529112859905,"[-9.199003292830547, -2.966981052197948]","[-9.199003292830547, -2.966981052197948, -7.2486529112859905]"
$X_{683}$,-7.29091291727071,-11.07702397426582,-93.73391310932459,"[-7.29091291727071, -11.07702397426582]","[-7.29091291727071, -11.07702397426582, -93.73391310932459]"
$X_{684}$,-4.683024374450442,4.676453578456986,113.37107841412944,"[-4.683024374450442, 4.676453578456986]","[-4.683024374450442, 4.676453578456986, 113.37107841412944]"
$X_{685}$,16.249758971593614,8.65562739943352,53.9634374820173,"[16.249758971593614, 8.65562739943352]","[16.249758971593614, 8.65562739943352, 53.9634374820173]"
$X_{686}$,9.583622631359212,5.568584622089521,-12.413210346257348,"[9.583622631359212, 5.568584622089521]","[9.583622631359212, 5.568584622089521, -12.413210346257348]"
$X_{687}$,-2.840420444047762,-7.096010747920097,-72.76511149918201,"[-2.840420444047762, -7.096010747920097]","[-2.840420444047762, -7.096010747920097, -72.76511149918201]"
$X_{688}$,2.795693246082127,-12.074880460705625,-167.05667880383928,"[2.795693246082127, -12.074880460705625]","[2.795693246082127, -12.074880460705625, -167.05667880383928]"
$X_{689}$,-18.944939553946973,-17.782713537812626,-60.96285630440374,"[-18.944939553946973, -17.782713537812626]","[-18.944939553946973, -17.782713537812626, -60.96285630440374]"
$X_{690}$,-6.904570312665843,13.382404252425097,187.9665576507716,"[-6.904570312665843, 13.382404252425097]","[-6.904570312665843, 13.382404252425097, 187.9665576507716]"
$X_{691}$,18.39158357655611,8.44999884186107,41.93887024504533,"[18.39158357655611, 8.44999884186107]","[18.39158357655611, 8.44999884186107, 41.93887024504533]"
$X_{692}$,-1.2330529089715583,12.724781217451891,114.56484593922704,"[-1.2330529089715583, 12.724781217451891]","[-1.2330529089715583, 12.724781217451891, 114.56484593922704]"
$X_{693}$,12.543744742069073,9.61757412685984,68.13532105916188,"[12.543744742069073, 9.61757412685984]","[12.543744742069073, 9.61757412685984, 68.13532105916188]"
$X_{694}$,-13.866688171576262,0.15092147864451277,33.83702668424925,"[-13.866688171576262, 0.15092147864451277]","[-13.866688171576262, 0.15092147864451277, 33.83702668424925]"
$X_{695}$,-12.651279606341529,7.877425964508305,115.36312093692155,"[-12.651279606341529, 7.877425964508305]","[-12.651279606341529, 7.877425964508305, 115.36312093692155]"
$X_{696}$,-4.594980713659659,-15.86923357268577,-141.7833096065778,"[-4.594980713659659, -15.86923357268577]","[-4.594980713659659, -15.86923357268577, -141.7833096065778]"
$X_{697}$,16.578390497170062,-8.14397741721768,-113.05200182758963,"[16.578390497170062, -8.14397741721768]","[16.578390497170062, -8.14397741721768, -113.05200182758963]"
$X_{698}$,-19.972615794634912,-16.861260561174905,-69.87989018864467,"[-19.972615794634912, -16.861260561174905]","[-19.972615794634912, -16.861260561174905, -69.87989018864467]"
$X_{699}$,8.208008092972602,-18.909536642894672,-256.50620797704823,"[8.208008092972602, -18.909536642894672]","[8.208008092972602, -18.909536642894672, -256.50620797704823]"
$X_{700}$,11.014634382595041,-19.040918736497723,-251.5737692499324,"[11.014634382595041, -19.040918736497723]","[11.014634382595041, -19.040918736497723, -251.5737692499324]"
$X_{701}$,-5.234944396972043,-3.1748955696630574,-38.24578827076554,"[-5.234944396972043, -3.1748955696630574]","[-5.234944396972043, -3.1748955696630574, -38.24578827076554]"
$X_{702}$,4.179789004077328,4.785853903778076,11.24600671156903,"[4.179789004077328, 4.785853903778076]","[4.179789004077328, 4.785853903778076, 11.24600671156903]"
$X_{703}$,-17.974590882815306,-8.314818596574295,8.686703878126357,"[-17.974590882815306, -8.314818596574295]","[-17.974590882815306, -8.314818596574295, 8.686703878126357]"
$X_{704}$,-8.915181239354016,1.782760059953734,92.11312207820782,"[-8.915181239354016, 1.782760059953734]","[-8.915181239354016, 1.782760059953734, 92.11312207820782]"
$X_{705}$,-4.201115138337945,17.33351150669538,217.11637281131192,"[-4.201115138337945, 17.33351150669538]","[-4.201115138337945, 17.33351150669538, 217.11637281131192]"
$X_{706}$,4.196099479160793,-17.98034198193276,-200.10684829454334,"[4.196099479160793, -17.98034198193276]","[4.196099479160793, -17.98034198193276, -200.10684829454334]"
$X_{707}$,-15.090984363847554,-10.03744865981631,-45.57683277002242,"[-15.090984363847554, -10.03744865981631]","[-15.090984363847554, -10.03744865981631, -45.57683277002242]"
$X_{708}$,-1.8168278405041995,9.994627878368952,119.1341209471639,"[-1.8168278405041995, 9.994627878368952]","[-1.8168278405041995, 9.994627878368952, 119.1341209471639]"
$X_{709}$,-16.543713245759225,15.721135599095618,207.67260632529087,"[-16.543713245759225, 15.721135599095618]","[-16.543713245759225, 15.721135599095618, 207.67260632529087]"
$X_{710}$,-6.264024927847496,8.18351054508036,66.46384327869691,"[-6.264024927847496, 8.18351054508036]","[-6.264024927847496, 8.18351054508036, 66.46384327869691]"
$X_{711}$,14.947168570738725,-13.99408201378353,-165.13997770447062,"[14.947168570738725, -13.99408201378353]","[14.947168570738725, -13.99408201378353, -165.13997770447062]"
$X_{712}$,13.758208611006864,16.623311014814405,101.70422799074866,"[13.758208611006864, 16.623311014814405]","[13.758208611006864, 16.623311014814405, 101.70422799074866]"
$X_{713}$,-3.981667952447694,1.594635962841629,80.05164384052439,"[-3.981667952447694, 1.594635962841629]","[-3.981667952447694, 1.594635962841629, 80.05164384052439]"
$X_{714}$,19.38839471385807,9.145496950077124,-34.42489769733927,"[19.38839471385807, 9.145496950077124]","[19.38839471385807, 9.145496950077124, -34.42489769733927]"
$X_{715}$,-17.428432335369983,9.616843279823936,185.87066390282658,"[-17.428432335369983, 9.616843279823936]","[-17.428432335369983, 9.616843279823936, 185.87066390282658]"
$X_{716}$,-4.376037357661563,-14.920215866324845,-137.16557424900267,"[-4.376037357661563, -14.920215866324845]","[-4.376037357661563, -14.920215866324845, -137.16557424900267]"
$X_{717}$,-3.875145119114009,-13.240880917209301,-134.19656888000233,"[-3.875145119114009, -13.240880917209301]","[-3.875145119114009, -13.240880917209301, -134.19656888000233]"
$X_{718}$,2.578257082246523,4.27046089380875,33.112316174495454,"[2.578257082246523, 4.27046089380875]","[2.578257082246523, 4.27046089380875, 33.112316174495454]"
$X_{719}$,-2.5397722258707205,-8.720591794480143,-80.59214119910237,"[-2.5397722258707205, -8.720591794480143]","[-2.5397722258707205, -8.720591794480143, -80.59214119910237]"
$X_{720}$,-13.800172200505173,-7.530713452957322,-60.701732976943326,"[-13.800172200505173, -7.530713452957322]","[-13.800172200505173, -7.530713452957322, -60.701732976943326]"
$X_{721}$,14.335750577620459,-5.288975474352027,-112.33565815575979,"[14.335750577620459, -5.288975474352027]","[14.335750577620459, -5.288975474352027, -112.33565815575979]"
$X_{722}$,-18.430810734211384,5.582185884131796,154.39786663808295,"[-18.430810734211384, 5.582185884131796]","[-18.430810734211384, 5.582185884131796, 154.39786663808295]"
$X_{723}$,12.196809943456294,-0.6858853908583953,-62.94745856679383,"[12.196809943456294, -0.6858853908583953]","[12.196809943456294, -0.6858853908583953, -62.94745856679383]"
$X_{724}$,-17.638378231283227,4.215779058429302,77.55781391461338,"[-17.638378231283227, 4.215779058429302]","[-17.638378231283227, 4.215779058429302, 77.55781391461338]"
$X_{725}$,19.72838987854334,8.315790723710144,29.48840114703615,"[19.72838987854334, 8.315790723710144]","[19.72838987854334, 8.315790723710144, 29.48840114703615]"
$X_{726}$,5.791285879429779,5.806920315576338,60.5762418816185,"[5.791285879429779, 5.806920315576338]","[5.791285879429779, 5.806920315576338, 60.5762418816185]"
$X_{727}$,-18.362660772977346,12.242245160244224,236.80241861756593,"[-18.362660772977346, 12.242245160244224]","[-18.362660772977346, 12.242245160244224, 236.80241861756593]"
$X_{728}$,-1.1814713554185303,10.520773974152164,85.79843799288727,"[-1.1814713554185303, 10.520773974152164]","[-1.1814713554185303, 10.520773974152164, 85.79843799288727]"
$X_{729}$,15.553873353977131,17.323360034895956,123.38772539212627,"[15.553873353977131, 17.323360034895956]","[15.553873353977131, 17.323360034895956, 123.38772539212627]"
$X_{730}$,0.4334422346795819,3.936276861566924,8.086175439944085,"[0.4334422346795819, 3.936276861566924]","[0.4334422346795819, 3.936276861566924, 8.086175439944085]"
$X_{731}$,6.6349459138393705,17.726515607920803,140.0379070608173,"[6.6349459138393705, 17.726515607920803]","[6.6349459138393705, 17.726515607920803, 140.0379070608173]"
$X_{732}$,-1.6922726014448166,1.7523682620036496,27.362422112199475,"[-1.6922726014448166, 1.7523682620036496]","[-1.6922726014448166, 1.7523682620036496, 27.362422112199475]"
$X_{733}$,4.54121146329765,17.613542383271614,184.23805515254094,"[4.54121146329765, 17.613542383271614]","[4.54121146329765, 17.613542383271614, 184.23805515254094]"
$X_{734}$,-19.86048248879858,-13.18529046644584,-12.41812375981241,"[-19.86048248879858, -13.18529046644584]","[-19.86048248879858, -13.18529046644584, -12.41812375981241]"
$X_{735}$,5.01139372951134,4.139325395871797,-25.498717672515067,"[5.01139372951134, 4.139325395871797]","[5.01139372951134, 4.139325395871797, -25.498717672515067]"
$X_{736}$,-3.942279901476983,-14.89242871008003,-162.7424439116577,"[-3.942279901476983, -14.89242871008003]","[-3.942279901476983, -14.89242871008003, -162.7424439116577]"
$X_{737}$,10.866306700647542,-17.62939233514381,-199.8192699634143,"[10.866306700647542, -17.62939233514381]","[10.866306700647542, -17.62939233514381, -199.8192699634143]"
$X_{738}$,-11.78914880193927,-5.868273911474372,-31.335912229972017,"[-11.78914880193927, -5.868273911474372]","[-11.78914880193927, -5.868273911474372, -31.335912229972017]"
$X_{739}$,-13.08367960129912,17.116224762261275,258.6417768225274,"[-13.08367960129912, 17.116224762261275]","[-13.08367960129912, 17.116224762261275, 258.6417768225274]"
$X_{740}$,18.80702907712805,12.614782938520015,40.57681508046712,"[18.80702907712805, 12.614782938520015]","[18.80702907712805, 12.614782938520015, 40.57681508046712]"
$X_{741}$,-6.382066296398854,-7.163262056727206,-42.46490767237337,"[-6.382066296398854, -7.163262056727206]","[-6.382066296398854, -7.163262056727206, -42.46490767237337]"
$X_{742}$,9.988020780385703,-5.911681462223211,-75.42865626964789,"[9.988020780385703, -5.911681462223211]","[9.988020780385703, -5.911681462223211, -75.42865626964789]"
$X_{743}$,-16.326672914231423,0.4501040330422157,38.37777868198107,"[-16.326672914231423, 0.4501040330422157]","[-16.326672914231423, 0.4501040330422157, 38.37777868198107]"
$X_{744}$,12.653514088402524,-18.433466818083186,-198.5525299344773,"[12.653514088402524, -18.433466818083186]","[12.653514088402524, -18.433466818083186, -198.5525299344773]"
$X_{745}$,9.74539458074031,-10.790216141252781,-160.10034551003903,"[9.74539458074031, -10.790216141252781]","[9.74539458074031, -10.790216141252781, -160.10034551003903]"
$X_{746}$,13.787715506308523,-0.22480925203760194,-57.02495232911738,"[13.787715506308523, -0.22480925203760194]","[13.787715506308523, -0.22480925203760194, -57.02495232911738]"
$X_{747}$,-17.363998945045168,-16.94666271759317,-38.24330575793034,"[-17.363998945045168, -16.94666271759317]","[-17.363998945045168, -16.94666271759317, -38.24330575793034]"
$X_{748}$,1.4165566979742223,13.249106900654247,162.89366219019914,"[1.4165566979742223, 13.249106900654247]","[1.4165566979742223, 13.249106900654247, 162.89366219019914]"
$X_{749}$,-2.8068315707317915,-18.880104224467043,-188.0273623814444,"[-2.8068315707317915, -18.880104224467043]","[-2.8068315707317915, -18.880104224467043, -188.0273623814444]"
$X_{750}$,-12.484565774839815,-0.922881877456561,28.238319599780205,"[-12.484565774839815, -0.922881877456561]","[-12.484565774839815, -0.922881877456561, 28.238319599780205]"
$X_{751}$,13.286313386331166,-6.021110946183983,-96.99859119115456,"[13.286313386331166, -6.021110946183983]","[13.286313386331166, -6.021110946183983, -96.99859119115456]"
$X_{752}$,18.541825162986648,5.253644487650337,-44.02991168495957,"[18.541825162986648, 5.253644487650337]","[18.541825162986648, 5.253644487650337, -44.02991168495957]"
$X_{753}$,-14.463382924708238,10.597418505972982,171.37253315907816,"[-14.463382924708238, 10.597418505972982]","[-14.463382924708238, 10.597418505972982, 171.37253315907816]"
$X_{754}$,-9.32936425246508,-15.40479688233997,-104.73082147400952,"[-9.32936425246508, -15.40479688233997]","[-9.32936425246508, -15.40479688233997, -104.73082147400952]"
$X_{755}$,5.8322885555784545,-7.40506494549285,-133.70558747855827,"[5.8322885555784545, -7.40506494549285]","[5.8322885555784545, -7.40506494549285, -133.70558747855827]"
$X_{756}$,-12.573279316028646,11.99510561952335,194.91610764747224,"[-12.573279316028646, 11.99510561952335]","[-12.573279316028646, 11.99510561952335, 194.91610764747224]"
$X_{757}$,-14.526408883965862,16.05068655420004,198.58726445738327,"[-14.526408883965862, 16.05068655420004]","[-14.526408883965862, 16.05068655420004, 198.58726445738327]"
$X_{758}$,7.10955212066672,6.738193199575534,80.90896548240579,"[7.10955212066672, 6.738193199575534]","[7.10955212066672, 6.738193199575534, 80.90896548240579]"
$X_{759}$,14.888963493118673,5.687984515894243,-18.930268509232853,"[14.888963493118673, 5.687984515894243]","[14.888963493118673, 5.687984515894243, -18.930268509232853]"
$X_{760}$,0.6186021463713303,-11.088606641332227,-93.42606140026449,"[0.6186021463713303, -11.088606641332227]","[0.6186021463713303, -11.088606641332227, -93.42606140026449]"
$X_{761}$,-14.890419098162466,1.1874956115187096,61.570420763140326,"[-14.890419098162466, 1.1874956115187096]","[-14.890419098162466, 1.1874956115187096, 61.570420763140326]"
$X_{762}$,10.477807581365095,2.7957505013072037,1.0448492033825545,"[10.477807581365095, 2.7957505013072037]","[10.477807581365095, 2.7957505013072037, 1.0448492033825545]"
$X_{763}$,-13.713792743891489,-14.874680975341565,-69.78696165836935,"[-13.713792743891489, -14.874680975341565]","[-13.713792743891489, -14.874680975341565, -69.78696165836935]"
$X_{764}$,10.889856372945932,17.800856432495806,92.36376069945803,"[10.889856372945932, 17.800856432495806]","[10.889856372945932, 17.800856432495806, 92.36376069945803]"
$X_{765}$,-0.9553839468632397,12.207773829699285,75.48272948464998,"[-0.9553839468632397, 12.207773829699285]","[-0.9553839468632397, 12.207773829699285, 75.48272948464998]"
$X_{766}$,17.87824721944618,10.710391429366197,30.00684745144831,"[17.87824721944618, 10.710391429366197]","[17.87824721944618, 10.710391429366197, 30.00684745144831]"
$X_{767}$,18.635442881650512,-12.240066495209362,-184.5635445539321,"[18.635442881650512, -12.240066495209362]","[18.635442881650512, -12.240066495209362, -184.5635445539321]"
$X_{768}$,2.4444160914895647,14.151428078470587,103.69926708865133,"[2.4444160914895647, 14.151428078470587]","[2.4444160914895647, 14.151428078470587, 103.69926708865133]"
$X_{769}$,2.5453905313952845,13.485312790286542,82.2704639931034,"[2.5453905313952845, 13.485312790286542]","[2.5453905313952845, 13.485312790286542, 82.2704639931034]"
$X_{770}$,7.623192663631841,4.7506143020076905,41.207230096000345,"[7.623192663631841, 4.7506143020076905]","[7.623192663631841, 4.7506143020076905, 41.207230096000345]"
$X_{771}$,-10.16913659362947,-5.601702205401953,8.438300426523657,"[-10.16913659362947, -5.601702205401953]","[-10.16913659362947, -5.601702205401953, 8.438300426523657]"
$X_{772}$,15.59732373516637,9.839968566040277,32.241404976977606,"[15.59732373516637, 9.839968566040277]","[15.59732373516637, 9.839968566040277, 32.241404976977606]"
$X_{773}$,-12.27274408347034,6.7845339642489435,155.06853915570449,"[-12.27274408347034, 6.7845339642489435]","[-12.27274408347034, 6.7845339642489435, 155.06853915570449]"
$X_{774}$,16.371898739118343,-16.8950306306786,-247.78467876398744,"[16.371898739118343, -16.8950306306786]","[16.371898739118343, -16.8950306306786, -247.78467876398744]"
$X_{775}$,-2.0009030098349285,-18.537573686821034,-166.22039099461264,"[-2.0009030098349285, -18.537573686821034]","[-2.0009030098349285, -18.537573686821034, -166.22039099461264]"
$X_{776}$,-6.329863827074966,-1.5048330700303012,-30.04574869533238,"[-6.329863827074966, -1.5048330700303012]","[-6.329863827074966, -1.5048330700303012, -30.04574869533238]"
$X_{777}$,15.482914750570743,7.696591748230762,55.36429933002714,"[15.482914750570743, 7.696591748230762]","[15.482914750570743, 7.696591748230762, 55.36429933002714]"
$X_{778}$,-6.666507874875268,-12.94322503801325,-56.062545261956124,"[-6.666507874875268, -12.94322503801325]","[-6.666507874875268, -12.94322503801325, -56.062545261956124]"
$X_{779}$,10.685012740307364,0.8221380992539267,4.723225082508087,"[10.685012740307364, 0.8221380992539267]","[10.685012740307364, 0.8221380992539267, 4.723225082508087]"
$X_{780}$,8.547738880869296,-0.37614562153747144,-52.09908454297869,"[8.547738880869296, -0.37614562153747144]","[8.547738880869296, -0.37614562153747144, -52.09908454297869]"
$X_{781}$,-16.059457829664044,-0.6565467990250582,62.64228514437842,"[-16.059457829664044, -0.6565467990250582]","[-16.059457829664044, -0.6565467990250582, 62.64228514437842]"
$X_{782}$,9.026274532651946,-1.1022949989275546,-38.86841987344855,"[9.026274532651946, -1.1022949989275546]","[9.026274532651946, -1.1022949989275546, -38.86841987344855]"
$X_{783}$,-2.3081946688155455,1.8049108322220135,43.41845668050564,"[-2.3081946688155455, 1.8049108322220135]","[-2.3081946688155455, 1.8049108322220135, 43.41845668050564]"
$X_{784}$,-2.251306390547569,8.76437790554116,94.63360335873877,"[-2.251306390547569, 8.76437790554116]","[-2.251306390547569, 8.76437790554116, 94.63360335873877]"
$X_{785}$,11.57406256527954,15.938019127953886,142.84713375693013,"[11.57406256527954, 15.938019127953886]","[11.57406256527954, 15.938019127953886, 142.84713375693013]"
$X_{786}$,17.317866777629348,-18.536637330758964,-249.64893917128379,"[17.317866777629348, -18.536637330758964]","[17.317866777629348, -18.536637330758964, -249.64893917128379]"
$X_{787}$,-15.985434831345211,12.78981116579417,228.8661460935968,"[-15.985434831345211, 12.78981116579417]","[-15.985434831345211, 12.78981116579417, 228.8661460935968]"
$X_{788}$,-3.563419872764868,5.194567974449022,25.6519279370197,"[-3.563419872764868, 5.194567974449022]","[-3.563419872764868, 5.194567974449022, 25.6519279370197]"
$X_{789}$,19.957917580588912,1.2960450052542605,-48.19840104382138,"[19.957917580588912, 1.2960450052542605]","[19.957917580588912, 1.2960450052542605, -48.19840104382138]"
$X_{790}$,-19.891326748243728,8.516501274605382,155.67539129887757,"[-19.891326748243728, 8.516501274605382]","[-19.891326748243728, 8.516501274605382, 155.67539129887757]"
$X_{791}$,-13.617831830863869,14.207204207150724,189.55394678200295,"[-13.617831830863869, 14.207204207150724]","[-13.617831830863869, 14.207204207150724, 189.55394678200295]"
$X_{792}$,16.102095865861244,-14.18999115492559,-231.9581682103152,"[16.102095865861244, -14.18999115492559]","[16.102095865861244, -14.18999115492559, -231.9581682103152]"
$X_{793}$,-13.743924601830857,15.965327083894955,235.0033023996035,"[-13.743924601830857, 15.965327083894955]","[-13.743924601830857, 15.965327083894955, 235.0033023996035]"
$X_{794}$,-1.8332149589928903,12.24746472535945,171.81370416822122,"[-1.8332149589928903, 12.24746472535945]","[-1.8332149589928903, 12.24746472535945, 171.81370416822122]"
$X_{795}$,-6.988362916450775,-8.195216888522205,-87.8107484379357,"[-6.988362916450775, -8.195216888522205]","[-6.988362916450775, -8.195216888522205, -87.8107484379357]"
$X_{796}$,5.562816191199623,5.924871483159254,14.94474236043186,"[5.562816191199623, 5.924871483159254]","[5.562816191199623, 5.924871483159254, 14.94474236043186]"
$X_{797}$,6.670915226413943,15.087076912818794,67.0501590257131,"[6.670915226413943, 15.087076912818794]","[6.670915226413943, 15.087076912818794, 67.0501590257131]"
$X_{798}$,5.744026103000923,-10.318110308494525,-104.82422772712573,"[5.744026103000923, -10.318110308494525]","[5.744026103000923, -10.318110308494525, -104.82422772712573]"
$X_{799}$,-8.341532638719347,16.12775770890503,211.91837345793994,"[-8.341532638719347, 16.12775770890503]","[-8.341532638719347, 16.12775770890503, 211.91837345793994]"
$X_{800}$,-13.69393480267346,-5.768556417004721,-0.5655818609804864,"[-13.69393480267346, -5.768556417004721]","[-13.69393480267346, -5.768556417004721, -0.5655818609804864]"
$X_{801}$,-11.990089835421545,-7.474009154101866,-19.81810326451781,"[-11.990089835421545, -7.474009154101866]","[-11.990089835421545, -7.474009154101866, -19.81810326451781]"
$X_{802}$,8.50136840414011,-10.28422686449462,-119.50667542304056,"[8.50136840414011, -10.28422686449462]","[8.50136840414011, -10.28422686449462, -119.50667542304056]"
$X_{803}$,7.643192034836453,-15.150474425845042,-159.24306439444132,"[7.643192034836453, -15.150474425845042]","[7.643192034836453, -15.150474425845042, -159.24306439444132]"
$X_{804}$,-19.82155184544093,-13.884805504182118,-41.68666131838279,"[-19.82155184544093, -13.884805504182118]","[-19.82155184544093, -13.884805504182118, -41.68666131838279]"
$X_{805}$,4.875271985466011,16.245526605634105,96.23764099440356,"[4.875271985466011, 16.245526605634105]","[4.875271985466011, 16.245526605634105, 96.23764099440356]"
$X_{806}$,-17.203411326330233,11.361513901461922,180.00353695731718,"[-17.203411326330233, 11.361513901461922]","[-17.203411326330233, 11.361513901461922, 180.00353695731718]"
$X_{807}$,11.172135630136033,19.53645165385278,128.71173218084962,"[11.172135630136033, 19.53645165385278]","[11.172135630136033, 19.53645165385278, 128.71173218084962]"
$X_{808}$,-7.506222515469897,-3.5186627904350765,-6.43697522436405,"[-7.506222515469897, -3.5186627904350765]","[-7.506222515469897, -3.5186627904350765, -6.43697522436405]"
$X_{809}$,17.728736478963917,-18.946838944774633,-226.45061034468108,"[17.728736478963917, -18.946838944774633]","[17.728736478963917, -18.946838944774633, -226.45061034468108]"
$X_{810}$,-15.6567134056681,-4.195256339311717,60.78178333714115,"[-15.6567134056681, -4.195256339311717]","[-15.6567134056681, -4.195256339311717, 60.78178333714115]"
$X_{811}$,-13.61691655517368,4.737050357957912,68.60773002250505,"[-13.61691655517368, 4.737050357957912]","[-13.61691655517368, 4.737050357957912, 68.60773002250505]"
$X_{812}$,2.1934698527012877,6.266501483899898,83.05335662639324,"[2.1934698527012877, 6.266501483899898]","[2.1934698527012877, 6.266501483899898, 83.05335662639324]"
$X_{813}$,8.927250557673197,7.158704487532397,75.82647367601308,"[8.927250557673197, 7.158704487532397]","[8.927250557673197, 7.158704487532397, 75.82647367601308]"
$X_{814}$,-4.835153253982174,12.555540393457846,180.76819877806196,"[-4.835153253982174, 12.555540393457846]","[-4.835153253982174, 12.555540393457846, 180.76819877806196]"
$X_{815}$,2.861269810392912,-3.8485563975304196,-35.780068354912004,"[2.861269810392912, -3.8485563975304196]","[2.861269810392912, -3.8485563975304196, -35.780068354912004]"
$X_{816}$,11.792879284174028,-0.014022371532242062,-46.829316090525154,"[11.792879284174028, -0.014022371532242062]","[11.792879284174028, -0.014022371532242062, -46.829316090525154]"
$X_{817}$,1.9832369038737738,19.84031074106113,166.64827939616927,"[1.9832369038737738, 19.84031074106113]","[1.9832369038737738, 19.84031074106113, 166.64827939616927]"
$X_{818}$,14.700079248881742,5.613314372024156,-21.252266703899807,"[14.700079248881742, 5.613314372024156]","[14.700079248881742, 5.613314372024156, -21.252266703899807]"
$X_{819}$,18.03245328837518,-3.2316936073098326,-81.98966191325685,"[18.03245328837518, -3.2316936073098326]","[18.03245328837518, -3.2316936073098326, -81.98966191325685]"
$X_{820}$,14.338698427746799,-14.228486958653592,-217.0612518459969,"[14.338698427746799, -14.228486958653592]","[14.338698427746799, -14.228486958653592, -217.0612518459969]"
$X_{821}$,-10.474704315102654,-16.00684911706699,-117.46095324335268,"[-10.474704315102654, -16.00684911706699]","[-10.474704315102654, -16.00684911706699, -117.46095324335268]"
$X_{822}$,-2.5299061413471335,7.331165381303549,58.988553469808224,"[-2.5299061413471335, 7.331165381303549]","[-2.5299061413471335, 7.331165381303549, 58.988553469808224]"
$X_{823}$,12.045971940538315,-1.3047783720362283,-101.65622975120803,"[12.045971940538315, -1.3047783720362283]","[12.045971940538315, -1.3047783720362283, -101.65622975120803]"
