,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{165}$,19.13014140065075,-1.375718930794676,-15.774211642222689,"[19.13014140065075, -1.375718930794676]","[19.13014140065075, -1.375718930794676, -15.774211642222689]"
$X_{166}$,12.011943441122838,13.807745506927091,25.633831565511276,"[12.011943441122838, 13.807745506927091]","[12.011943441122838, 13.807745506927091, 25.633831565511276]"
$X_{167}$,-17.84476200217651,-16.65831251158298,-47.12395441205529,"[-17.84476200217651, -16.65831251158298]","[-17.84476200217651, -16.65831251158298, -47.12395441205529]"
$X_{168}$,-6.278511570808112,2.548212377500203,9.605609827586427,"[-6.278511570808112, 2.548212377500203]","[-6.278511570808112, 2.548212377500203, 9.605609827586427]"
$X_{169}$,9.069660888380664,1.632491415477734,37.44213218434318,"[9.069660888380664, 1.632491415477734]","[9.069660888380664, 1.632491415477734, 37.44213218434318]"
$X_{170}$,-6.546491268239025,-4.1309243234601,54.13394957110066,"[-6.546491268239025, -4.1309243234601]","[-6.546491268239025, -4.1309243234601, 54.13394957110066]"
$X_{171}$,7.545929275223685,-0.582780477897245,21.91200089712347,"[7.545929275223685, -0.582780477897245]","[7.545929275223685, -0.582780477897245, 21.91200089712347]"
$X_{172}$,7.098582246947743,13.519377581992572,41.7840740024037,"[7.098582246947743, 13.519377581992572]","[7.098582246947743, 13.519377581992572, 41.7840740024037]"
$X_{173}$,14.6946371291819,5.844974467549552,-17.847687392576375,"[14.6946371291819, 5.844974467549552]","[14.6946371291819, 5.844974467549552, -17.847687392576375]"
$X_{174}$,-6.601037916717974,-5.447338981003153,-32.00351065737039,"[-6.601037916717974, -5.447338981003153]","[-6.601037916717974, -5.447338981003153, -32.00351065737039]"
$X_{175}$,-16.35125450494393,-16.05624699021361,18.977419026387544,"[-16.35125450494393, -16.05624699021361]","[-16.35125450494393, -16.05624699021361, 18.977419026387544]"
$X_{176}$,-16.802611473842745,-16.11453471277653,-26.90816074773471,"[-16.802611473842745, -16.11453471277653]","[-16.802611473842745, -16.11453471277653, -26.90816074773471]"
$X_{177}$,-12.401075715944202,-17.454936992156828,-81.482990118971,"[-12.401075715944202, -17.454936992156828]","[-12.401075715944202, -17.454936992156828, -81.482990118971]"
$X_{178}$,-7.879439314037224,7.8135987062632,84.9789581101086,"[-7.879439314037224, 7.8135987062632]","[-7.879439314037224, 7.8135987062632, 84.9789581101086]"
$X_{179}$,1.05801483422756,0.34513971263717735,27.647808988442698,"[1.05801483422756, 0.34513971263717735]","[1.05801483422756, 0.34513971263717735, 27.647808988442698]"
$X_{180}$,-0.7501214547173909,7.597185798871585,18.14495566134783,"[-0.7501214547173909, 7.597185798871585]","[-0.7501214547173909, 7.597185798871585, 18.14495566134783]"
$X_{181}$,10.325281182316676,-12.602986454135783,-127.35280202992303,"[10.325281182316676, -12.602986454135783]","[10.325281182316676, -12.602986454135783, -127.35280202992303]"
$X_{182}$,15.819313161231754,-18.60837878887683,-183.5041255262484,"[15.819313161231754, -18.60837878887683]","[15.819313161231754, -18.60837878887683, -183.5041255262484]"
$X_{183}$,18.40270303351221,-9.675925334947912,-125.01587641286086,"[18.40270303351221, -9.675925334947912]","[18.40270303351221, -9.675925334947912, -125.01587641286086]"
$X_{184}$,-7.741257934526985,15.84863544894975,94.74647503995506,"[-7.741257934526985, 15.84863544894975]","[-7.741257934526985, 15.84863544894975, 94.74647503995506]"
$X_{185}$,6.808866014205783,-11.838952169182821,-34.86904675612188,"[6.808866014205783, -11.838952169182821]","[6.808866014205783, -11.838952169182821, -34.86904675612188]"
$X_{186}$,14.548958343217322,-4.040506778316665,-26.344039464574973,"[14.548958343217322, -4.040506778316665]","[14.548958343217322, -4.040506778316665, -26.344039464574973]"
$X_{187}$,15.779326637437421,1.2730100861780542,-11.205080880282491,"[15.779326637437421, 1.2730100861780542]","[15.779326637437421, 1.2730100861780542, -11.205080880282491]"
$X_{188}$,10.219615878131982,-11.789622848400011,-94.64499141441328,"[10.219615878131982, -11.789622848400011]","[10.219615878131982, -11.789622848400011, -94.64499141441328]"
$X_{189}$,15.688888816570852,-0.18597409019745825,-18.42688845012273,"[15.688888816570852, -0.18597409019745825]","[15.688888816570852, -0.18597409019745825, -18.42688845012273]"
$X_{190}$,9.294651888843234,-9.163261266026733,-64.81712080820324,"[9.294651888843234, -9.163261266026733]","[9.294651888843234, -9.163261266026733, -64.81712080820324]"
$X_{191}$,-19.040749200018368,9.093786897929114,75.051956138814,"[-19.040749200018368, 9.093786897929114]","[-19.040749200018368, 9.093786897929114, 75.051956138814]"
$X_{192}$,11.41734130298346,-4.0965071599184455,-31.898546201407694,"[11.41734130298346, -4.0965071599184455]","[11.41734130298346, -4.0965071599184455, -31.898546201407694]"
$X_{193}$,-12.94557362788403,1.2943190333619796,38.479104934453126,"[-12.94557362788403, 1.2943190333619796]","[-12.94557362788403, 1.2943190333619796, 38.479104934453126]"
$X_{194}$,-11.647608236386722,10.539384362318405,96.3111617463433,"[-11.647608236386722, 10.539384362318405]","[-11.647608236386722, 10.539384362318405, 96.3111617463433]"
$X_{195}$,4.387080403374874,-16.103683140006968,-65.41827383058228,"[4.387080403374874, -16.103683140006968]","[4.387080403374874, -16.103683140006968, -65.41827383058228]"
$X_{196}$,-10.756317846036264,6.222490181016376,40.27057281476356,"[-10.756317846036264, 6.222490181016376]","[-10.756317846036264, 6.222490181016376, 40.27057281476356]"
$X_{197}$,8.199670138644215,6.1876519970195645,53.11683030148881,"[8.199670138644215, 6.1876519970195645]","[8.199670138644215, 6.1876519970195645, 53.11683030148881]"
$X_{198}$,-0.06315937310691311,-3.217760078412205,-50.59288533572288,"[-0.06315937310691311, -3.217760078412205]","[-0.06315937310691311, -3.217760078412205, -50.59288533572288]"
$X_{199}$,14.616945810892233,3.0886200051154518,-18.22945010369927,"[14.616945810892233, 3.0886200051154518]","[14.616945810892233, 3.0886200051154518, -18.22945010369927]"
$X_{200}$,2.371157578359714,-4.599690110851537,-65.56446497509447,"[2.371157578359714, -4.599690110851537]","[2.371157578359714, -4.599690110851537, -65.56446497509447]"
$X_{201}$,-19.283125731704615,-10.261731102140782,60.046096984216305,"[-19.283125731704615, -10.261731102140782]","[-19.283125731704615, -10.261731102140782, 60.046096984216305]"
$X_{202}$,14.789814972405622,17.472456804110877,31.626940879205918,"[14.789814972405622, 17.472456804110877]","[14.789814972405622, 17.472456804110877, 31.626940879205918]"
$X_{203}$,17.02682625191955,12.616257907976141,8.583324349435529,"[17.02682625191955, 12.616257907976141]","[17.02682625191955, 12.616257907976141, 8.583324349435529]"
$X_{204}$,-8.253289658890806,5.240397422860823,81.21304385448722,"[-8.253289658890806, 5.240397422860823]","[-8.253289658890806, 5.240397422860823, 81.21304385448722]"
$X_{205}$,4.959169043581419,-3.664373264322492,-40.59650788451767,"[4.959169043581419, -3.664373264322492]","[4.959169043581419, -3.664373264322492, -40.59650788451767]"
$X_{206}$,9.556636026874706,-14.262794836473232,-113.85362423347506,"[9.556636026874706, -14.262794836473232]","[9.556636026874706, -14.262794836473232, -113.85362423347506]"
$X_{207}$,3.6531569441352865,-12.868595245804464,-46.743951454680364,"[3.6531569441352865, -12.868595245804464]","[3.6531569441352865, -12.868595245804464, -46.743951454680364]"
$X_{208}$,-7.656240342384724,-15.828033555018663,-40.89297754153213,"[-7.656240342384724, -15.828033555018663]","[-7.656240342384724, -15.828033555018663, -40.89297754153213]"
$X_{209}$,-3.4171375710406693,1.31418517157136,70.11143510422582,"[-3.4171375710406693, 1.31418517157136]","[-3.4171375710406693, 1.31418517157136, 70.11143510422582]"
$X_{210}$,4.4371323957969935,6.879696805825077,-5.768025861647153,"[4.4371323957969935, 6.879696805825077]","[4.4371323957969935, 6.879696805825077, -5.768025861647153]"
$X_{211}$,10.576099042073196,14.893771229142544,87.0030426582359,"[10.576099042073196, 14.893771229142544]","[10.576099042073196, 14.893771229142544, 87.0030426582359]"
$X_{212}$,-18.05910222250389,-0.8880053180923255,66.15790445970038,"[-18.05910222250389, -0.8880053180923255]","[-18.05910222250389, -0.8880053180923255, 66.15790445970038]"
$X_{213}$,15.071929879145955,-18.27086352503047,-149.3729698839722,"[15.071929879145955, -18.27086352503047]","[15.071929879145955, -18.27086352503047, -149.3729698839722]"
$X_{214}$,-14.841732324209795,-2.4505655637779533,47.74822337635942,"[-14.841732324209795, -2.4505655637779533]","[-14.841732324209795, -2.4505655637779533, 47.74822337635942]"
$X_{215}$,4.352153249540024,-17.67352764422312,-57.36381192188141,"[4.352153249540024, -17.67352764422312]","[4.352153249540024, -17.67352764422312, -57.36381192188141]"
$X_{216}$,-5.641133920232226,-17.65861225817753,-80.3162878968853,"[-5.641133920232226, -17.65861225817753]","[-5.641133920232226, -17.65861225817753, -80.3162878968853]"
$X_{217}$,4.986111760923354,-13.319307983180009,-108.0499673496002,"[4.986111760923354, -13.319307983180009]","[4.986111760923354, -13.319307983180009, -108.0499673496002]"
$X_{218}$,-2.76218791488672,-0.037598187837044605,-25.74202710261383,"[-2.76218791488672, -0.037598187837044605]","[-2.76218791488672, -0.037598187837044605, -25.74202710261383]"
$X_{219}$,-12.471027537821481,10.462906999912931,119.74595144646409,"[-12.471027537821481, 10.462906999912931]","[-12.471027537821481, 10.462906999912931, 119.74595144646409]"
$X_{220}$,-1.3705070603032397,12.83370314680296,83.75515532815227,"[-1.3705070603032397, 12.83370314680296]","[-1.3705070603032397, 12.83370314680296, 83.75515532815227]"
$X_{221}$,16.685472362554854,-3.2061123497587793,-78.69921830128675,"[16.685472362554854, -3.2061123497587793]","[16.685472362554854, -3.2061123497587793, -78.69921830128675]"
$X_{222}$,19.661945693500897,-6.45630607152048,-61.41592311382665,"[19.661945693500897, -6.45630607152048]","[19.661945693500897, -6.45630607152048, -61.41592311382665]"
$X_{223}$,-17.2620953284996,13.52774681864242,128.78003070624652,"[-17.2620953284996, 13.52774681864242]","[-17.2620953284996, 13.52774681864242, 128.78003070624652]"
$X_{224}$,-8.79460090844535,-19.498738348600334,-69.72364653660985,"[-8.79460090844535, -19.498738348600334]","[-8.79460090844535, -19.498738348600334, -69.72364653660985]"
$X_{225}$,9.453228023090826,-5.501133727302845,-82.37258669985394,"[9.453228023090826, -5.501133727302845]","[9.453228023090826, -5.501133727302845, -82.37258669985394]"
$X_{226}$,-3.8595336757636503,-12.16292040680591,-34.94281466611872,"[-3.8595336757636503, -12.16292040680591]","[-3.8595336757636503, -12.16292040680591, -34.94281466611872]"
$X_{227}$,-6.0499108672256074,3.5829806800427058,22.93449166800375,"[-6.0499108672256074, 3.5829806800427058]","[-6.0499108672256074, 3.5829806800427058, 22.93449166800375]"
$X_{228}$,2.854313762695856,-19.067012298188114,-82.18910399267077,"[2.854313762695856, -19.067012298188114]","[2.854313762695856, -19.067012298188114, -82.18910399267077]"
$X_{229}$,19.172890551915806,-5.709938609008187,-92.02949854493373,"[19.172890551915806, -5.709938609008187]","[19.172890551915806, -5.709938609008187, -92.02949854493373]"
$X_{230}$,-8.83602813180961,-7.37131265608407,-34.4635468510939,"[-8.83602813180961, -7.37131265608407]","[-8.83602813180961, -7.37131265608407, -34.4635468510939]"
$X_{231}$,16.202945824997144,-5.421583444380316,-116.57020871154907,"[16.202945824997144, -5.421583444380316]","[16.202945824997144, -5.421583444380316, -116.57020871154907]"
$X_{232}$,7.154700673938311,-19.745161233136265,-150.3023566228577,"[7.154700673938311, -19.745161233136265]","[7.154700673938311, -19.745161233136265, -150.3023566228577]"
$X_{233}$,-11.456483406709502,-2.5803520600029337,2.4948002724712985,"[-11.456483406709502, -2.5803520600029337]","[-11.456483406709502, -2.5803520600029337, 2.4948002724712985]"
$X_{234}$,-6.954586819942815,-14.548366014661145,-85.40929029914183,"[-6.954586819942815, -14.548366014661145]","[-6.954586819942815, -14.548366014661145, -85.40929029914183]"
$X_{235}$,-1.3116679840513932,-3.2343999420602287,-29.186162252206294,"[-1.3116679840513932, -3.2343999420602287]","[-1.3116679840513932, -3.2343999420602287, -29.186162252206294]"
$X_{236}$,-4.699080134296478,-18.46542822063821,-74.44995050148596,"[-4.699080134296478, -18.46542822063821]","[-4.699080134296478, -18.46542822063821, -74.44995050148596]"
$X_{237}$,0.20286064162363004,-12.911843529500713,-85.77545519946234,"[0.20286064162363004, -12.911843529500713]","[0.20286064162363004, -12.911843529500713, -85.77545519946234]"
$X_{238}$,14.04380349017773,-14.29218496142321,-121.23807552687998,"[14.04380349017773, -14.29218496142321]","[14.04380349017773, -14.29218496142321, -121.23807552687998]"
$X_{239}$,-1.9872949466943304,15.627990266753635,81.13951598810705,"[-1.9872949466943304, 15.627990266753635]","[-1.9872949466943304, 15.627990266753635, 81.13951598810705]"
$X_{240}$,-10.444145334881188,-10.600410035742467,-19.842958312438608,"[-10.444145334881188, -10.600410035742467]","[-10.444145334881188, -10.600410035742467, -19.842958312438608]"
$X_{241}$,13.187728966145002,2.406027757990646,2.4553915139045053,"[13.187728966145002, 2.406027757990646]","[13.187728966145002, 2.406027757990646, 2.4553915139045053]"
$X_{242}$,-17.619345790252957,5.504246799904887,76.2665444515584,"[-17.619345790252957, 5.504246799904887]","[-17.619345790252957, 5.504246799904887, 76.2665444515584]"
$X_{243}$,-4.268744238676852,0.9961092510715339,-4.735625967974332,"[-4.268744238676852, 0.9961092510715339]","[-4.268744238676852, 0.9961092510715339, -4.735625967974332]"
$X_{244}$,4.054722993646173,14.762513105561133,83.74444636277867,"[4.054722993646173, 14.762513105561133]","[4.054722993646173, 14.762513105561133, 83.74444636277867]"
$X_{245}$,-9.931128077322393,-1.5954500232465776,9.655180545883844,"[-9.931128077322393, -1.5954500232465776]","[-9.931128077322393, -1.5954500232465776, 9.655180545883844]"
$X_{246}$,1.2195988062075855,18.54150301251854,129.20268513195344,"[1.2195988062075855, 18.54150301251854]","[1.2195988062075855, 18.54150301251854, 129.20268513195344]"
$X_{247}$,8.575504459619978,3.459345352803865,40.1030019574902,"[8.575504459619978, 3.459345352803865]","[8.575504459619978, 3.459345352803865, 40.1030019574902]"
$X_{248}$,-1.778744528510412,4.071782480151072,20.200157276601956,"[-1.778744528510412, 4.071782480151072]","[-1.778744528510412, 4.071782480151072, 20.200157276601956]"
$X_{249}$,-6.014487247157344,-3.6788225767021743,-33.35049947498478,"[-6.014487247157344, -3.6788225767021743]","[-6.014487247157344, -3.6788225767021743, -33.35049947498478]"
$X_{250}$,-6.771934325359323,13.056195574431342,135.94539009307252,"[-6.771934325359323, 13.056195574431342]","[-6.771934325359323, 13.056195574431342, 135.94539009307252]"
$X_{251}$,12.648462130034382,-12.343945597206783,-123.6777956686002,"[12.648462130034382, -12.343945597206783]","[12.648462130034382, -12.343945597206783, -123.6777956686002]"
$X_{252}$,-17.854153596703483,-0.7956085336122314,19.641063066620113,"[-17.854153596703483, -0.7956085336122314]","[-17.854153596703483, -0.7956085336122314, 19.641063066620113]"
$X_{253}$,15.809885450038593,-11.156463521368138,-144.78684309486755,"[15.809885450038593, -11.156463521368138]","[15.809885450038593, -11.156463521368138, -144.78684309486755]"
$X_{254}$,-17.989834691662764,-4.748817366438974,34.164248169054844,"[-17.989834691662764, -4.748817366438974]","[-17.989834691662764, -4.748817366438974, 34.164248169054844]"
$X_{255}$,12.768709293286904,-12.096860599306662,-134.67884329443132,"[12.768709293286904, -12.096860599306662]","[12.768709293286904, -12.096860599306662, -134.67884329443132]"
$X_{256}$,-10.81388286780681,-10.826996492346662,34.29439456186458,"[-10.81388286780681, -10.826996492346662]","[-10.81388286780681, -10.826996492346662, 34.29439456186458]"
$X_{257}$,-18.528024532489322,10.46374839050253,77.88540491108111,"[-18.528024532489322, 10.46374839050253]","[-18.528024532489322, 10.46374839050253, 77.88540491108111]"
$X_{258}$,8.97803553976081,-8.612531419649038,-46.842604024589235,"[8.97803553976081, -8.612531419649038]","[8.97803553976081, -8.612531419649038, -46.842604024589235]"
$X_{259}$,1.8168116642559369,13.202524536934817,33.37550107973398,"[1.8168116642559369, 13.202524536934817]","[1.8168116642559369, 13.202524536934817, 33.37550107973398]"
$X_{260}$,8.051774172826278,18.766642239270467,47.6967286177438,"[8.051774172826278, 18.766642239270467]","[8.051774172826278, 18.766642239270467, 47.6967286177438]"
$X_{261}$,13.408784585547963,6.999660505781094,52.565382068440464,"[13.408784585547963, 6.999660505781094]","[13.408784585547963, 6.999660505781094, 52.565382068440464]"
$X_{262}$,-14.81876066754186,4.92692142433571,28.007666542555555,"[-14.81876066754186, 4.92692142433571]","[-14.81876066754186, 4.92692142433571, 28.007666542555555]"
